file_path,label,frames,created_at
dynamic_dataset\I\I_staticconv_20260806_232006_cf90b4da.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_af30c4a6.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_913f485a.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_66f4ad59.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_4f095732.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_2253eb4d.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_3d8cfa2a.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_472e3175.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_f20097f5.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_90db2076.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_10e838a3.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_be92c794.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_235a0f0d.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_7e65df9c.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_a2646ff2.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_d198075a.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_a8381c46.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_34230207.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_2d1e4891.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_4e809490.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_67944202.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_3eff3416.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_a9c8f4b5.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_1f51a980.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_d4c77be7.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_635a3929.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232006_e7eed78c.npy,I,30,20260806_232006
dynamic_dataset\I\I_staticconv_20260806_232007_cea5c990.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_1812f582.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_99766dcb.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_aebaff2a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f8536cbf.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_006b217c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_935dbc66.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_077244c8.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4a54e4e0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_a628c39f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_684dd92e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5e748e6f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3ec4faf0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_12263568.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_47028439.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_df310c38.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_cf47822c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f150b8d8.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_1800a92a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_24789c04.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d9a2bfd4.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_353789d4.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f8add38e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_a18ec53c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_59425af0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_30816b2b.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_42bd8a61.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_b54e37c0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e532b55e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_0b88a0c0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_797992f9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4e7e9e57.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_ac61e664.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_1b2f0cc0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_71ab0462.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_311ee420.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_fca47814.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_88f6529a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_a497ce76.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_21abbeed.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3eec6d25.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c096eddd.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c66203e0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_80d0afe0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_ee314b6a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4d3e46e5.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5bad5c7d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_0cde4dd9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_de7ff856.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_dfe911d2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_68f0305f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d525560f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_b656c819.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_15d3baac.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_890d8e0d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f3a12493.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_be92297a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_0b05f612.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_ca827c6f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3156d5cf.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e40a0fd2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_2b54fef9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_7682a7f0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c62fde86.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_cfac6caf.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f0367dc1.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_56e7b73b.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_1c8b0b43.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e8bb56e8.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_9ba60171.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5fa09291.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_90f3a021.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e388dfad.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_54f7111e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f60e6d1b.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_11e4f734.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5e868614.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_cecae59a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_657b01e7.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_6165f3ea.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c53e0629.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_7e157590.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_1a0cff51.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d64ba51e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_a5497de2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_19fef334.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3e6ef037.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_247f2202.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_ebd460b2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_28843bc1.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_2482a052.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_edb2fcb7.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_9df129ba.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_a2f07255.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_87b99a58.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_89d243c9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_315363ff.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5f0a9a1d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_ec9eb457.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c75eaf41.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_442524a6.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_aaa51eb1.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c9405bc9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_98399011.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e5aa418e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_136a5509.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_df5e95b6.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e867ba01.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e8197eae.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f4f8a2a2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_15418dd3.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d1c4dff1.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5126901f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_bcdda320.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_23164a68.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_820707a2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_6f21434d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_29bef8d8.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_04f52378.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e645b7a5.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_78676efc.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_8d71a48a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4a9f7154.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_489e0cce.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_168f383f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_9cbbe383.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4a042d31.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c7f527a7.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_7e477d43.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_90a3bb23.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3745cfb5.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_8551eccf.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_84121a35.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c81d94f4.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_a96cc13a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e376fc9c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_01c86d13.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_99d19458.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_bd53803c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d59c945a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_901b0ef3.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_6130716c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_84e4343c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_102c2d16.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d66bc192.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e25c46aa.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f33dbe0c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_8f472232.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_aebf40fe.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c1f8ad7c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4b3f5d00.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_afb84025.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_de4ac192.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_2ccbea2c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_08f19241.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_dc561ab8.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_908cf33a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_064673fd.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_7672441f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_faceae23.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_0f2fb315.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3664acfe.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_aa5d4128.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_cf69075a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4062c464.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5152de8a.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_6f8fe3e2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f87ca55f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_2e270dd9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c5d6cab4.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_96302116.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_f4c5abdb.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_be5e5533.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d02e7e6c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_516c757e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_10b5451b.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_bf3ffa18.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_37106609.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e7560dbf.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_67a2b738.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c7dc2672.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e93b6d5b.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e407b7a8.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_372d984d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_513e1725.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_0ae1d4b3.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_36c136b9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e5adde91.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_2bc0b916.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_aa4a92e2.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_89b17881.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_90d2a677.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5451fe72.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_fac7b47e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5f3e1c18.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_6845fe1c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d52f0c1c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_2a6887fb.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_c7b028dc.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d80ae7cb.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_22639867.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_b0c6c22d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_8cc08ac3.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_b64ed660.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e384e7e9.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_e7531b77.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_35b1cc6c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_23db670e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_4bad218f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_7986107d.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_9df80ea3.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_cfae6594.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_faab913c.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_d90fcb14.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_5c4203eb.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_95aea514.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_b8c1a481.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_738c036e.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_11b5ccf0.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_ec412d84.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_3cb6056f.npy,I,30,20260806_232007
dynamic_dataset\I\I_staticconv_20260806_232007_10cdb77a.npy,I,30,20260806_232007
